Peak.ID	logFC	logCPM	F	PValue	FDR	Annotation	Distance.to.TSS	Nearest.Ensembl	Gene.Name	Gene.Type	Gene.Description
Htt_PeakRegion_09145_chr5_36660851_36662800	2.16816239274305	1.79552929430149	40.7648461957683	1.14858265398215e-07	0.000623680381112307	intron (ENSMUST00000031091, intron 2 of 8)	4686	ENSMUSG00000089407	Gm24878	snRNA	predicted gene, 24878 [Source:MGI Symbol;Acc:MGI:5454655]
Htt_PeakRegion_33221_chrY_4161543_4161581	2.15600502400255	0.09310921203216	29.2253194251883	2.88699566942644e-06	0.00783819324249277	Intergenic	3143	ENSMUSG00000101108	Gm29038	unprocessed_pseudogene	predicted gene 29038 [Source:MGI Symbol;Acc:MGI:5579744]
Htt_PeakRegion_29484_chr17_3084123_3084558	-1.2847231025076	1.94575018240453	24.4874011765202	1.28010769343785e-05	0.0231699492512251	promoter-TSS (ENSMUST00000127960)	-158	ENSMUSG00000023795	Pisd-ps2	transcribed_unprocessed_pseudogene	phosphatidylserine decarboxylase, pseudogene 2 [Source:MGI Symbol;Acc:MGI:3612472]
Htt_PeakRegion_32566_chr19_37300233_37301571	2.68449817427207	-0.783508372462557	23.2257822867419	1.94075092803537e-05	0.0263456938480802	intron (ENSMUST00000154339, intron 2 of 14)	-5106	ENSMUSG00000080885	Rpl10-ps6	processed_pseudogene	ribosomal protein L10, pseudogene 6 [Source:MGI Symbol;Acc:MGI:3782343]
Htt_PeakRegion_17059_chr9_56223593_56223948	-1.20082624489542	2.30256257766111	19.8081159811846	6.27611132849032e-05	0.0576072941169271	promoter-TSS (ENSMUST00000102326)	0	ENSMUSG00000076281	Gm24270	miRNA	predicted gene, 24270 [Source:MGI Symbol;Acc:MGI:5454047]
Htt_PeakRegion_07381_chr4_64497736_64498046	1.58864797542623	6.26705398492681	19.7682002784913	6.36544686374885e-05	0.0576072941169271	Intergenic	53161	ENSMUSG00000077214	Gm23950	snoRNA	predicted gene, 23950 [Source:MGI Symbol;Acc:MGI:5453727]
Htt_PeakRegion_18246_chr9_121737069_121738872	2.0433274316641	-0.894066747610257	18.6537670249222	9.48518657250619e-05	0.0656425081445683	intron (ENSMUST00000182311, intron 5 of 5)	6824	ENSMUSG00000032525	Nktr	protein_coding	natural killer tumor recognition sequence [Source:MGI Symbol;Acc:MGI:97346]
Htt_PeakRegion_32946_chr19_60924695_60924789	-1.47774154390726	-0.0703895202507196	18.6001207257423	9.67108775610583e-05	0.0656425081445683	intron (ENSMUST00000003313, intron 1 of 15)	34993	ENSMUSG00000003228	Grk5	protein_coding	G protein-coupled receptor kinase 5 [Source:MGI Symbol;Acc:MGI:109161]
Htt_PeakRegion_20719_chr11_55472933_55473005	-1.1769035224255	1.24285633153684	17.9517214642361	0.000122472583187613	0.0694339417202092	intron (ENSMUST00000151790, intron 1 of 2)	3251	ENSMUSG00000018583	G3bp1	protein_coding	GTPase activating protein (SH3 domain) binding protein 1 [Source:MGI Symbol;Acc:MGI:1351465]
Htt_PeakRegion_09058_chr5_32733993_32734380	-1.14361814225412	1.26874786466887	17.8341539662736	0.000127870979226905	0.0694339417202092	intron (ENSMUST00000119864, intron 9 of 12)	8288	ENSMUSG00000023452	Pisd	protein_coding	phosphatidylserine decarboxylase [Source:MGI Symbol;Acc:MGI:2445114]
Htt_PeakRegion_17498_chr9_75808374_75808449	-1.26205663890996	0.514572980470436	17.1107453730589	0.000167102131968062	0.079436174377845	intron (ENSMUST00000012281, intron 1 of 6)	-19610	ENSMUSG00000032179	Bmp5	protein_coding	bone morphogenetic protein 5 [Source:MGI Symbol;Acc:MGI:88181]
Htt_PeakRegion_09144_chr5_36628773_36630766	1.27172013370002	1.41245876281775	16.9785278422182	0.000175549556636122	0.079436174377845	exon (ENSMUST00000031091, exon 3 of 9)	-8515	ENSMUSG00000029190	D5Ertd579e	protein_coding	DNA segment, Chr 5, ERATO Doi 579, expressed [Source:MGI Symbol;Acc:MGI:1261849]
Htt_PeakRegion_32954_chrX_4899369_4899394	-1.45220729186938	-0.466318196581859	16.0444851607578	0.000249642046608858	0.104273562545084	Intergenic	-6041	ENSMUSG00000086497	Gm15259	processed_pseudogene	predicted gene 15259 [Source:MGI Symbol;Acc:MGI:3826527]
Htt_PeakRegion_33075_chrX_94286315_94286426	-2.30645668612492	-1.54432070858313	15.842431441551	0.000269635534639356	0.104580068077979	Intergenic	11797	ENSMUSG00000099072	Mir7673	miRNA	microRNA 7673 [Source:MGI Symbol;Acc:MGI:5530951]
Htt_PeakRegion_22188_chr11_107199389_107199501	1.49219861065078	1.27727613605025	15.4500649206628	0.000313435270794757	0.109166927369075	Intergenic	8351	ENSMUSG00000081360	Gm11718	processed_pseudogene	predicted gene 11718 [Source:MGI Symbol;Acc:MGI:3649216]
Htt_PeakRegion_28518_chr16_20341924_20343069	2.33167607143893	-1.58496269308048	15.2362330093389	0.000340405812651498	0.109166927369075	intron (ENSMUST00000148003, intron 3 of 3)	-19432	ENSMUSG00000022818	Cyp2ab1	protein_coding	cytochrome P450, family 2, subfamily ab, polypeptide 1 [Source:MGI Symbol;Acc:MGI:3644957]
Htt_PeakRegion_05555_chr3_60045215_60045249	-1.09174256862758	0.9259992261969	15.2258593103116	0.00034177491073191	0.109166927369075	Intergenic	13356	ENSMUSG00000027761	Aadac	protein_coding	arylacetamide deacetylase [Source:MGI Symbol;Acc:MGI:1915008]
Htt_PeakRegion_21577_chr11_89081729_89082042	-0.975224606302753	2.055592133604	14.4508914001312	0.000462430664842413	0.139499917227461	intron (ENSMUST00000127186, intron 1 of 2)	5265	ENSMUSG00000088798	Gm22534	snRNA	predicted gene, 22534 [Source:MGI Symbol;Acc:MGI:5452311]
Htt_PeakRegion_15491_chr8_73319566_73319736	-0.978737529579777	1.80342367810837	14.1860294925385	0.000513359558559084	0.144702447582019	intron (ENSMUST00000119826, intron 1 of 14)	32905	ENSMUSG00000004383	Large1	protein_coding	LARGE xylosyl- and glucuronyltransferase 1 [Source:MGI Symbol;Acc:MGI:1342270]
Htt_PeakRegion_11086_chr6_29747892_29749139	-0.905373201835608	5.12101520860204	14.0203074347465	0.000548206929737574	0.144702447582019	intron (ENSMUST00000001812, intron 1 of 11)	-2245	ENSMUSG00000081564	Gm13717	processed_pseudogene	predicted gene 13717 [Source:MGI Symbol;Acc:MGI:3650430]
Htt_PeakRegion_24904_chr13_74528436_74529754	-0.907097763677633	4.78385553396941	13.9684243871992	0.000559622725455321	0.144702447582019	Intergenic	-46152	ENSMUSG00000069208	Zfp825	protein_coding	zinc finger protein 825 [Source:MGI Symbol;Acc:MGI:2385315]
Htt_PeakRegion_33219_chrY_4153444_4153468	1.31168891038252	0.907806109430933	13.7872290801345	0.00060149846342839	0.147582524826332	Intergenic	11249	ENSMUSG00000101108	Gm29038	unprocessed_pseudogene	predicted gene 29038 [Source:MGI Symbol;Acc:MGI:5579744]
Htt_PeakRegion_33220_chrY_4161290_4161315	1.33082759588873	2.32330124393673	13.6908028450572	0.00062511935009312	0.147582524826332	Intergenic	3402	ENSMUSG00000101108	Gm29038	unprocessed_pseudogene	predicted gene 29038 [Source:MGI Symbol;Acc:MGI:5579744]
Htt_PeakRegion_25193_chr13_98363754_98364278	2.49854774890368	-1.8316026606636	13.3028427694703	0.000730514365481446	0.165130294734929	Intergenic	9774	ENSMUSG00000078302	Foxd1	protein_coding	forkhead box D1 [Source:MGI Symbol;Acc:MGI:1347463]
Htt_PeakRegion_10924_chr6_8730161_8730219	-2.03083740392259	-1.62678286877511	13.1124813862911	0.000788941645106172	0.165130294734929	TTS (ENSMUST00000135113)	6907	ENSMUSG00000062995	Ica1	protein_coding	islet cell autoantigen 1 [Source:MGI Symbol;Acc:MGI:96391]
Htt_PeakRegion_28460_chr16_17222232_17222365	-1.00344072436135	1.09953548119159	13.1070507417228	0.000790679127644229	0.165130294734929	Intergenic	-11273	ENSMUSG00000050240	Hic2	protein_coding	hypermethylated in cancer 2 [Source:MGI Symbol;Acc:MGI:1929869]
Htt_PeakRegion_16867_chr9_45106864_45107340	2.68449817427207	-1.93288599650079	12.9600103307386	0.000839291927555678	0.16643997647354	TTS (ENSMUST00000098827)	-10774	ENSMUSG00000070304	Scn2b	protein_coding	sodium channel, voltage-gated, type II, beta [Source:MGI Symbol;Acc:MGI:106921]
Htt_PeakRegion_24905_chr13_74529862_74530163	-0.893182720438509	3.11626949695139	12.7635302922254	0.000909229403070621	0.16643997647354	Intergenic	-47070	ENSMUSG00000069208	Zfp825	protein_coding	zinc finger protein 825 [Source:MGI Symbol;Acc:MGI:2385315]
Htt_PeakRegion_29689_chr17_13550676_13553200	-0.847051277732152	6.89400911195246	12.6354221046667	0.000958124237190103	0.16643997647354	intron (ENSMUST00000185626, intron 3 of 5)	16926	ENSMUSG00000038347	Tcte2	protein_coding	t-complex-associated testis expressed 2 [Source:MGI Symbol;Acc:MGI:98641]
Htt_PeakRegion_09057_chr5_32729947_32730494	-0.933436398572681	1.56187869524879	12.6165102573323	0.000965574278272844	0.16643997647354	intron (ENSMUST00000119864, intron 4 of 12)	5869	ENSMUSG00000082305	Gm2420	transcribed_unprocessed_pseudogene	predicted gene 2420 [Source:MGI Symbol;Acc:MGI:3780587]
