Peak.ID	logFC	logCPM	F	PValue	FDR	Annotation	Distance.to.TSS	Nearest.Ensembl	Gene.Name	Gene.Type	Gene.Description
H3K27me3_PeakRegion_14150_chr9_110281200_110281599	-0.958501830576425	3.83949808268003	27.6512177443633	1.45581613953775e-07	0.00266484637732152	TTS (ENSMUST00000184437)	113	ENSMUSG00000098973	Mir6236	miRNA	microRNA 6236 [Source:MGI Symbol;Acc:MGI:5530929]
H3K27me3_PeakRegion_18389_chr13_28950600_28953599	-0.928318343587807	2.71805103176501	26.8923346966887	2.15532706027299e-07	0.00266484637732152	TTS (ENSMUST00000180992)	1613	ENSMUSG00000076431	Sox4	protein_coding	SRY (sex determining region Y)-box 4 [Source:MGI Symbol;Acc:MGI:98366]
H3K27me3_PeakRegion_17523_chr12_27341200_27343799	-0.982493557235684	1.96623964421841	23.0233972640928	1.60274636942462e-06	0.0132109040743773	promoter-TSS (ENSMUST00000079063)	74	ENSMUSG00000063632	Sox11	protein_coding	SRY (sex determining region Y)-box 11 [Source:MGI Symbol;Acc:MGI:98359]
H3K27me3_PeakRegion_17451_chr12_17639800_17644799	-0.898109970097769	2.26296527875574	22.2517541409791	2.39466125052492e-06	0.0148037958507451	Intergenic	2905	ENSMUSG00000088939	Gm25925	misc_RNA	predicted gene, 25925 [Source:MGI Symbol;Acc:MGI:5455702]
H3K27me3_PeakRegion_06305_chr5_23826400_23832199	-0.809310316111677	2.84711082267584	20.8821623441879	4.89011041733939e-06	0.0241845300799937	intron (ENSMUST00000122963, intron 1 of 4)	2323	ENSMUSG00000086697	4933427G23Rik	antisense	RIKEN cDNA 4933427G23 gene [Source:MGI Symbol;Acc:MGI:3036235]
H3K27me3_PeakRegion_06304_chr5_23710800_23716599	-0.807275053672785	3.69879987926918	20.1565171674896	7.1437158749109e-06	0.0294416343591328	Intergenic	-2639	ENSMUSG00000096832	Gm50451	snoRNA	predicted gene, 50451 [Source:MGI Symbol;Acc:MGI:6305329]
H3K27me3_PeakRegion_17043_chr11_107792000_107795999	-0.799318113122611	2.53351709420649	19.3487319944903	1.09005066712593e-05	0.038506818423843	intron (ENSMUST00000141271, intron 1 of 1)	134	ENSMUSG00000087184	Gm11650	processed_transcript	predicted gene 11650 [Source:MGI Symbol;Acc:MGI:3650132]
H3K27me3_PeakRegion_09440_chr7_18801000_18804799	-0.850681059391772	2.12518568820382	18.8463405332117	1.41823153730503e-05	0.0428364398797992	Intergenic	-4380	ENSMUSG00000004542	Psg19	protein_coding	pregnancy specific glycoprotein 19 [Source:MGI Symbol;Acc:MGI:1347252]
H3K27me3_PeakRegion_19604_chr14_4110400_4110999	-0.773395927754785	2.670081254851	18.6657436004467	1.55907456696131e-05	0.0428364398797992	intron (ENSMUST00000170207, intron 1 of 6)	174	ENSMUSG00000091563	Gm8108	protein_coding	predicted gene 8108 [Source:MGI Symbol;Acc:MGI:3779783]
H3K27me3_PeakRegion_18267_chr12_113236000_113238199	-0.846870342114781	2.05255831426878	18.0531118884815	2.1502348194543e-05	0.0522393730037632	Intergenic	22951	ENSMUSG00000087842	Gm25622	snRNA	predicted gene, 25622 [Source:MGI Symbol;Acc:MGI:5455399]
H3K27me3_PeakRegion_17264_chr11_118539600_118546799	-0.747995015588236	2.84512285232216	17.905307430389	2.32381552507844e-05	0.0522393730037632	intron (ENSMUST00000117731, intron 3 of 13)	26710	ENSMUSG00000025576	Rbfox3	protein_coding	RNA binding protein, fox-1 homolog (C. elegans) 3 [Source:MGI Symbol;Acc:MGI:106368]
H3K27me3_PeakRegion_20627_chr14_119136800_119139599	-0.77296845178627	2.42535020101218	17.7121099321225	2.57211776324722e-05	0.0530027733746478	promoter-TSS (ENSMUST00000065904)	-215	ENSMUSG00000053465	Hs6st3	protein_coding	heparan sulfate 6-O-sulfotransferase 3 [Source:MGI Symbol;Acc:MGI:1354960]
H3K27me3_PeakRegion_25299_chrX_140598400_140601399	-0.836193912767987	2.02798701918247	17.3825461075654	3.05879429978516e-05	0.0565236388012376	intron (ENSMUST00000112996, intron 1 of 3)	759	ENSMUSG00000031431	Tsc22d3	protein_coding	TSC22 domain family, member 3 [Source:MGI Symbol;Acc:MGI:1196284]
